data,hora_inicio,hora_fim,servico_amostra,sentido_amostra,id_veiculo_amostra,flag_reprocessamento,protocolo,datetime_partida_amostra,datetime_chegada_amostra,status,data_apurado,id_veiculo_apurado,servico_apurado,sentido_apurado,datetime_partida_apurado,datetime_chegada_apurado
2022-10-14,15:48:00,17:30:00,SV685,,44677,1,SMTR202210008527,2022-10-14 15:48:00,2022-10-14 17:30:00,,,,,,,
2022-10-14,13:52:00,15:09:00,SV685,,44677,1,SMTR202210008526,2022-10-14 13:52:00,2022-10-14 15:09:00,,,,,,,
2022-10-14,12:06:00,13:23:00,SV685,,44677,1,SMTR202210008524,2022-10-14 12:06:00,2022-10-14 13:23:00,,,,,,,
2022-10-14,15:28:00,17:06:00,SV685,,44674,1,SMTR202210008500,2022-10-14 15:28:00,2022-10-14 17:06:00,,,,,,,
2022-10-14,13:25:00,14:54:00,SV685,,44671,1,SMTR202210008497,2022-10-14 13:25:00,2022-10-14 14:54:00,,,,,,,
2022-10-14,05:12:00,06:18:00,SV685,,44643,1,SMTR202210008490,2022-10-14 05:12:00,2022-10-14 06:18:00,,,,,,,
2022-10-14,04:49:00,05:50:00,SV685,,44642,1,SMTR202210008489,2022-10-14 04:49:00,2022-10-14 05:50:00,,,,,,,
2022-10-14,03:08:00,03:56:00,SV685,,44642,1,SMTR202210008487,2022-10-14 03:08:00,2022-10-14 03:56:00,,,,,,,
2022-10-14,06:20:00,08:04:00,SV685,,44642,1,SMTR202210008484,2022-10-14 06:20:00,2022-10-14 08:04:00,,,,,,,
2022-10-14,13:52:00,16:06:00,SV685,,44642,1,SMTR202210008478,2022-10-14 13:52:00,2022-10-14 16:06:00,,,,,,,
2022-10-14,12:06:00,13:58:00,SV685,,44634,1,SMTR202210008475,2022-10-14 12:06:00,2022-10-14 13:58:00,,,,,,,
2022-10-14,03:50:00,05:09:00,SV685,,44634,1,SMTR202210008474,2022-10-14 03:50:00,2022-10-14 05:09:00,,,,,,,
2022-10-14,07:21:00,09:28:00,SV685,,44634,1,SMTR202210008473,2022-10-14 07:21:00,2022-10-14 09:28:00,,,,,,,
2022-10-14,10:47:00,11:19:00,SV685,,44582,1,SMTR202210008470,2022-10-14 10:47:00,2022-10-14 11:19:00,,,,,,,
2022-10-14,08:58:00,09:29:00,SV685,,44578,1,SMTR202210008468,2022-10-14 08:58:00,2022-10-14 09:29:00,,,,,,,
2022-10-14,06:33:00,06:55:00,SV685,,44578,1,SMTR202210008466,2022-10-14 06:33:00,2022-10-14 06:55:00,,,,,,,
2022-10-14,05:26:00,05:57:00,SV685,,44532,1,SMTR202210008464,2022-10-14 05:26:00,2022-10-14 05:57:00,,,,,,,
2022-10-14,04:56:00,05:23:00,SV685,,44532,1,SMTR202210008463,2022-10-14 04:56:00,2022-10-14 05:23:00,,,,,,,
2022-10-14,18:34:00,20:06:00,SV685,,44675,1,SMTR202210008462,2022-10-14 18:34:00,2022-10-14 20:06:00,,,,,,,
2022-10-14,07:00:00,08:30:00,SV685,,44648,1,SMTR202210008460,2022-10-14 07:00:00,2022-10-14 08:30:00,,,,,,,
2022-10-14,10:46:00,12:06:00,SV685,,44677,1,SMTR202210008459,2022-10-14 10:46:00,2022-10-14 12:06:00,,,,,,,
2022-10-14,06:04:00,07:19:00,355,,44631,1,SMTR202210008456,2022-10-14 06:04:00,2022-10-14 07:19:00,,,,,,,
2022-10-14,16:54:00,17:54:00,426,,48151,1,SMTR202210008193,2022-10-14 16:54:00,2022-10-14 17:54:00,,,,,,,
2022-10-14,15:58:00,16:52:00,426,,48011,1,SMTR202210008189,2022-10-14 15:58:00,2022-10-14 16:52:00,,,,,,,
2022-10-14,19:58:00,21:00:00,426,,48152,1,SMTR202210008183,2022-10-14 19:58:00,2022-10-14 21:00:00,,,,,,,
2022-10-14,15:15:00,16:42:00,721,,44644,1,SMTR202210008010,2022-10-14 15:15:00,2022-10-14 16:42:00,,,,,,,
2022-10-14,13:49:00,15:12:00,712,,44628,1,SMTR202210008007,2022-10-14 13:49:00,2022-10-14 15:12:00,,,,,,,
2022-10-14,10:12:00,11:32:00,712,,44519,1,SMTR202210008006,2022-10-14 10:12:00,2022-10-14 11:32:00,,,,,,,
2022-10-14,18:36:00,19:52:00,SV685,,44690,1,SMTR202210008000,2022-10-14 18:36:00,2022-10-14 19:52:00,,,,,,,
2022-10-14,16:52:00,18:30:00,SV685,,44690,1,SMTR202210007999,2022-10-14 16:52:00,2022-10-14 18:30:00,,,,,,,
2022-10-14,15:25:00,16:50:00,SV685,,44690,1,SMTR202210007997,2022-10-14 15:25:00,2022-10-14 16:50:00,,,,,,,
2022-10-14,12:44:00,14:09:00,SV685,,44690,1,SMTR202210007995,2022-10-14 12:44:00,2022-10-14 14:09:00,,,,,,,
2022-10-14,09:28:00,10:45:00,SV685,,44689,1,SMTR202210007993,2022-10-14 09:28:00,2022-10-14 10:45:00,,,,,,,
2022-10-14,07:58:00,09:26:00,SV685,,44677,1,SMTR202210007992,2022-10-14 07:58:00,2022-10-14 09:26:00,,,,,,,
2022-10-14,21:59:00,22:49:00,SV685,,44677,1,SMTR202210007990,2022-10-14 21:59:00,2022-10-14 22:49:00,,,,,,,
2022-10-14,20:54:00,21:58:00,SV685,,44677,1,SMTR202210007989,2022-10-14 20:54:00,2022-10-14 21:58:00,,,,,,,
2022-10-14,16:08:00,17:39:00,SV685,,44675,1,SMTR202210007985,2022-10-14 16:08:00,2022-10-14 17:39:00,,,,,,,
2022-10-14,14:41:00,16:03:00,SV685,,44643,1,SMTR202210007984,2022-10-14 14:41:00,2022-10-14 16:03:00,,,,,,,
2022-10-14,11:13:00,12:36:00,SV685,,44643,1,SMTR202210007983,2022-10-14 11:13:00,2022-10-14 12:36:00,,,,,,,
2022-10-14,09:43:00,11:06:00,SV685,,44643,1,SMTR202210007979,2022-10-14 09:43:00,2022-10-14 11:06:00,,,,,,,
2022-10-14,19:11:00,20:35:00,SV685,,44643,1,SMTR202210007977,2022-10-14 19:11:00,2022-10-14 20:35:00,,,,,,,
2022-10-14,17:32:00,19:08:00,SV685,,44643,1,SMTR202210007976,2022-10-14 17:32:00,2022-10-14 19:08:00,,,,,,,
2022-10-14,14:18:00,15:44:00,SV685,,44578,1,SMTR202210007973,2022-10-14 14:18:00,2022-10-14 15:44:00,,,,,,,
2022-10-14,12:51:00,14:09:00,SV685,,44529,1,SMTR202210007972,2022-10-14 12:51:00,2022-10-14 14:09:00,,,,,,,
2022-10-14,10:22:00,11:52:00,SV685,,44529,1,SMTR202210007969,2022-10-14 10:22:00,2022-10-14 11:52:00,,,,,,,
2022-10-14,11:44:00,13:05:00,SV685,,44648,1,SMTR202210007963,2022-10-14 11:44:00,2022-10-14 13:05:00,,,,,,,
2022-10-14,15:15:00,16:07:00,721,,44680,1,SMTR202210007937,2022-10-14 15:15:00,2022-10-14 16:07:00,,,,,,,
2022-10-14,12:05:00,13:30:00,721,,44680,1,SMTR202210007935,2022-10-14 12:05:00,2022-10-14 13:30:00,,,,,,,
2022-10-14,21:30:00,21:55:00,685,,44680,1,SMTR202210007925,2022-10-14 21:30:00,2022-10-14 21:55:00,,,,,,,
2022-10-14,20:08:00,20:41:00,679,,58095,1,SMTR202210007911,2022-10-14 20:08:00,2022-10-14 20:41:00,,,,,,,
2022-10-14,08:10:00,09:39:00,679,,58095,1,SMTR202210007903,2022-10-14 08:10:00,2022-10-14 09:39:00,,,,,,,
2022-10-14,05:49:00,06:59:00,622,,58043,1,SMTR202210007900,2022-10-14 05:49:00,2022-10-14 06:59:00,,,,,,,
2022-10-15,07:21:00,08:43:00,679,,58024,1,SMTR202210007897,2022-10-15 07:21:00,2022-10-15 08:43:00,,,,,,,
2022-10-15,20:31:00,20:56:00,621,,58007,1,SMTR202210007895,2022-10-15 20:31:00,2022-10-15 20:56:00,,,,,,,
2022-10-15,20:16:00,20:44:00,628,,58103,1,SMTR202210007892,2022-10-15 20:16:00,2022-10-15 20:44:00,,,,,,,
2022-10-15,18:59:00,20:35:00,622,,58063,1,SMTR202210007884,2022-10-15 18:59:00,2022-10-15 20:35:00,,,,,,,
2022-10-15,04:30:00,05:37:00,621,,58034,1,SMTR202210007882,2022-10-15 04:30:00,2022-10-15 05:37:00,,,,,,,
2022-10-15,00:24:00,00:48:00,628,,58016,1,SMTR202210007880,2022-10-15 00:24:00,2022-10-15 00:48:00,,,,,,,
2022-10-15,00:17:00,01:23:00,622,,58168,1,SMTR202210007878,2022-10-15 00:17:00,2022-10-15 01:23:00,,,,,,,
2022-10-15,23:12:00,23:57:00,679,,58095,1,SMTR202210007877,2022-10-15 23:12:00,2022-10-15 23:57:00,,,,,,,
2022-10-15,22:10:00,23:11:00,622,,58043,1,SMTR202210007876,2022-10-15 22:10:00,2022-10-15 23:11:00,,,,,,,
2022-10-15,21:43:00,22:09:00,679,,58024,1,SMTR202210007874,2022-10-15 21:43:00,2022-10-15 22:09:00,,,,,,,
2022-10-15,12:15:00,13:28:00,621,,58007,1,SMTR202210007872,2022-10-15 12:15:00,2022-10-15 13:28:00,,,,,,,
2022-10-15,23:31:00,00:51:00,312,,58152,1,SMTR202210007871,2022-10-15 23:31:00,2022-10-15 00:51:00,,,,,,,
2022-10-15,23:00:00,00:41:00,622,,58123,1,SMTR202210007868,2022-10-15 23:00:00,2022-10-15 00:41:00,,,,,,,
2022-10-15,22:29:00,00:02:00,628,,58103,1,SMTR202210007866,2022-10-15 22:29:00,2022-10-15 00:02:00,,,,,,,
2022-10-15,23:14:00,00:20:00,621,,58046,1,SMTR202210007864,2022-10-15 23:14:00,2022-10-15 00:20:00,,,,,,,
2022-10-15,00:15:00,01:26:00,628,,58216,1,SMTR202210007863,2022-10-15 00:15:00,2022-10-15 01:26:00,,,,,,,
2022-10-15,23:43:00,01:16:00,623,,58185,1,SMTR202210007862,2022-10-15 23:43:00,2022-10-15 01:16:00,,,,,,,
2022-10-15,08:41:00,09:48:00,628,,58172,1,SMTR202210007861,2022-10-15 08:41:00,2022-10-15 09:48:00,,,,,,,
2022-10-15,19:28:00,20:14:00,625,,58124,1,SMTR202210007860,2022-10-15 19:28:00,2022-10-15 20:14:00,,,,,,,
2022-10-15,16:53:00,18:34:00,623,,58106,1,SMTR202210007859,2022-10-15 16:53:00,2022-10-15 18:34:00,,,,,,,
2022-10-15,20:41:00,21:19:00,622,,58088,1,SMTR202210007858,2022-10-15 20:41:00,2022-10-15 21:19:00,,,,,,,
2022-10-15,23:49:00,00:51:00,679,,58085,1,SMTR202210007856,2022-10-15 23:49:00,2022-10-15 00:51:00,,,,,,,
2022-10-15,06:30:00,07:15:00,623,,58079,1,SMTR202210007855,2022-10-15 06:30:00,2022-10-15 07:15:00,,,,,,,
2022-10-15,14:37:00,15:41:00,622,,58063,1,SMTR202210007854,2022-10-15 14:37:00,2022-10-15 15:41:00,,,,,,,
2022-10-15,15:25:00,16:37:00,625,,58052,1,SMTR202210007849,2022-10-15 15:25:00,2022-10-15 16:37:00,,,,,,,
2022-10-15,21:42:00,22:52:00,313,,58044,1,SMTR202210007847,2022-10-15 21:42:00,2022-10-15 22:52:00,,,,,,,
2022-10-15,05:40:00,06:43:00,622,,58043,1,SMTR202210007845,2022-10-15 05:40:00,2022-10-15 06:43:00,,,,,,,
2022-10-15,05:20:00,06:44:00,625,,58022,1,SMTR202210007844,2022-10-15 05:20:00,2022-10-15 06:44:00,,,,,,,
2022-10-15,08:00:00,09:15:00,628,,58016,1,SMTR202210007843,2022-10-15 08:00:00,2022-10-15 09:15:00,,,,,,,
2022-10-15,10:19:00,11:26:00,313,,58189,1,SMTR202210007842,2022-10-15 10:19:00,2022-10-15 11:26:00,,,,,,,
2022-10-15,11:00:00,12:27:00,625,,58178,1,SMTR202210007841,2022-10-15 11:00:00,2022-10-15 12:27:00,,,,,,,
2022-10-15,17:39:00,19:02:00,625,,58152,1,SMTR202210007839,2022-10-15 17:39:00,2022-10-15 19:02:00,,,,,,,
2022-10-15,11:09:00,12:47:00,625,,58106,1,SMTR202210007838,2022-10-15 11:09:00,2022-10-15 12:47:00,,,,,,,
2022-10-15,23:42:00,00:40:00,312,,58067,1,SMTR202210007837,2022-10-15 23:42:00,2022-10-15 00:40:00,,,,,,,
2022-10-15,23:15:00,00:11:00,313,,58063,1,SMTR202210007836,2022-10-15 23:15:00,2022-10-15 00:11:00,,,,,,,
2022-10-15,13:10:00,14:18:00,623,,58054,1,SMTR202210007835,2022-10-15 13:10:00,2022-10-15 14:18:00,,,,,,,
2022-10-15,08:41:00,09:50:00,625,,58006,1,SMTR202210007830,2022-10-15 08:41:00,2022-10-15 09:50:00,,,,,,,
2022-10-15,08:41:00,09:50:00,313,,58117,1,SMTR202210007829,2022-10-15 08:41:00,2022-10-15 09:50:00,,,,,,,
2022-10-15,22:01:00,23:12:00,313,,58063,1,SMTR202210007828,2022-10-15 22:01:00,2022-10-15 23:12:00,,,,,,,
2022-10-15,00:17:00,01:26:00,313,,58063,1,SMTR202210007827,2022-10-15 00:17:00,2022-10-15 01:26:00,,,,,,,
2022-10-15,23:38:00,00:46:00,622,,58029,1,SMTR202210007826,2022-10-15 23:38:00,2022-10-15 00:46:00,,,,,,,
2022-10-15,22:23:00,23:35:00,621,,58178,1,SMTR202210007825,2022-10-15 22:23:00,2022-10-15 23:35:00,,,,,,,
2022-10-15,07:14:00,08:16:00,623,,58114,1,SMTR202210007824,2022-10-15 07:14:00,2022-10-15 08:16:00,,,,,,,
2022-10-15,23:20:00,00:30:00,625,,58205,1,SMTR202210007823,2022-10-15 23:20:00,2022-10-15 00:30:00,,,,,,,
2022-10-15,07:51:00,08:55:00,621,,58178,1,SMTR202210007822,2022-10-15 07:51:00,2022-10-15 08:55:00,,,,,,,
2022-10-15,00:22:00,01:26:00,312,,58152,1,SMTR202210007821,2022-10-15 00:22:00,2022-10-15 01:26:00,,,,,,,
2022-10-15,01:16:00,02:29:00,622,,58127,1,SMTR202210007820,2022-10-15 01:16:00,2022-10-15 02:29:00,,,,,,,
2022-10-15,00:02:00,01:12:00,622,,58123,1,SMTR202210007819,2022-10-15 00:02:00,2022-10-15 01:12:00,,,,,,,
2022-10-15,23:47:00,00:50:00,622,,58063,1,SMTR202210007818,2022-10-15 23:47:00,2022-10-15 00:50:00,,,,,,,
2022-10-15,22:40:00,23:41:00,313,,58039,1,SMTR202210007816,2022-10-15 22:40:00,2022-10-15 23:41:00,,,,,,,
2022-10-15,22:56:00,00:10:00,721,,44680,1,SMTR202210007796,2022-10-15 22:56:00,2022-10-15 00:10:00,,,,,,,
2022-10-15,07:34:00,08:38:00,712,,44628,1,SMTR202210007794,2022-10-15 07:34:00,2022-10-15 08:38:00,,,,,,,
2022-10-15,22:41:00,00:03:00,712,,44520,1,SMTR202210007793,2022-10-15 22:41:00,2022-10-15 00:03:00,,,,,,,
2022-10-15,04:52:00,05:47:00,SV685,,44673,1,SMTR202210007792,2022-10-15 04:52:00,2022-10-15 05:47:00,,,,,,,
2022-10-15,23:30:00,00:34:00,SV685,,44673,1,SMTR202210007790,2022-10-15 23:30:00,2022-10-15 00:34:00,,,,,,,
2022-10-15,23:51:00,01:03:00,SV685,,44673,1,SMTR202210007784,2022-10-15 23:51:00,2022-10-15 01:03:00,,,,,,,
2022-10-15,18:13:00,19:23:00,SV685,,44673,1,SMTR202210007782,2022-10-15 18:13:00,2022-10-15 19:23:00,,,,,,,
2022-10-15,23:03:00,00:04:00,SV685,,44673,1,SMTR202210007771,2022-10-15 23:03:00,2022-10-15 00:04:00,,,,,,,
2022-10-15,07:30:00,08:35:00,SV685,,44671,1,SMTR202210007764,2022-10-15 07:30:00,2022-10-15 08:35:00,,,,,,,
2022-10-15,01:46:00,02:44:00,SV685,,44671,1,SMTR202210007762,2022-10-15 01:46:00,2022-10-15 02:44:00,,,,,,,
2022-10-15,22:52:00,23:54:00,SV685,,44671,1,SMTR202210007761,2022-10-15 22:52:00,2022-10-15 23:54:00,,,,,,,
2022-10-15,09:11:00,10:19:00,SV685,,44671,1,SMTR202210007758,2022-10-15 09:11:00,2022-10-15 10:19:00,,,,,,,
2022-10-15,23:39:00,00:49:00,SV685,,44671,1,SMTR202210007756,2022-10-15 23:39:00,2022-10-15 00:49:00,,,,,,,
2022-10-15,09:08:00,10:27:00,SV685,,44645,1,SMTR202210007750,2022-10-15 09:08:00,2022-10-15 10:27:00,,,,,,,
2022-10-15,08:08:00,09:10:00,052,,44685,1,SMTR202210007724,2022-10-15 08:08:00,2022-10-15 09:10:00,,,,,,,
2022-10-15,03:24:00,04:16:00,052,,44685,1,SMTR202210007718,2022-10-15 03:24:00,2022-10-15 04:16:00,,,,,,,
2022-10-15,18:31:00,19:21:00,052,,44685,1,SMTR202210007713,2022-10-15 18:31:00,2022-10-15 19:21:00,,,,,,,
2022-10-15,17:36:00,18:21:00,052,,44685,1,SMTR202210007711,2022-10-15 17:36:00,2022-10-15 18:21:00,,,,,,,
2022-10-15,06:34:00,07:33:00,721,,44564,1,SMTR202210007688,2022-10-15 06:34:00,2022-10-15 07:33:00,,,,,,,
2022-10-15,07:57:00,09:14:00,721,,44564,1,SMTR202210007687,2022-10-15 07:57:00,2022-10-15 09:14:00,,,,,,,
2022-10-15,07:55:00,08:54:00,721,,44554,1,SMTR202210007681,2022-10-15 07:55:00,2022-10-15 08:54:00,,,,,,,
2022-10-15,09:29:00,10:26:00,721,,44554,1,SMTR202210007680,2022-10-15 09:29:00,2022-10-15 10:26:00,,,,,,,
2022-10-15,05:36:00,06:05:00,712,,44520,1,SMTR202210007677,2022-10-15 05:36:00,2022-10-15 06:05:00,,,,,,,
2022-10-15,07:09:00,07:51:00,712,,44520,1,SMTR202210007675,2022-10-15 07:09:00,2022-10-15 07:51:00,,,,,,,
2022-10-15,08:01:00,08:36:00,712,,44519,1,SMTR202210007671,2022-10-15 08:01:00,2022-10-15 08:36:00,,,,,,,
2022-10-15,06:35:00,07:05:00,709,,44520,1,SMTR202210007670,2022-10-15 06:35:00,2022-10-15 07:05:00,,,,,,,
2022-10-15,05:21:00,06:16:00,SV685,,44677,1,SMTR202210007667,2022-10-15 05:21:00,2022-10-15 06:16:00,,,,,,,
2022-10-15,06:48:00,07:50:00,SV685,,44677,1,SMTR202210007665,2022-10-15 06:48:00,2022-10-15 07:50:00,,,,,,,
2022-10-15,09:29:00,09:59:00,SV685,,44677,1,SMTR202210007655,2022-10-15 09:29:00,2022-10-15 09:59:00,,,,,,,
2022-10-15,15:46:00,16:22:00,SV685,,44677,1,SMTR202210007652,2022-10-15 15:46:00,2022-10-15 16:22:00,,,,,,,
2022-10-15,22:58:00,00:16:00,SV685,,44677,1,SMTR202210007647,2022-10-15 22:58:00,2022-10-15 00:16:00,,,,,,,
2022-10-15,23:11:00,00:08:00,SV685,,44677,1,SMTR202210007645,2022-10-15 23:11:00,2022-10-15 00:08:00,,,,,,,
2022-10-15,23:13:00,00:33:00,SV685,,44671,1,SMTR202210007643,2022-10-15 23:13:00,2022-10-15 00:33:00,,,,,,,
2022-10-15,06:32:00,07:22:00,SV685,,44662,1,SMTR202210007630,2022-10-15 06:32:00,2022-10-15 07:22:00,,,,,,,
2022-10-15,05:46:00,06:30:00,SV685,,44662,1,SMTR202210007626,2022-10-15 05:46:00,2022-10-15 06:30:00,,,,,,,
2022-10-15,08:10:00,09:06:00,SV685,,44630,1,SMTR202210007622,2022-10-15 08:10:00,2022-10-15 09:06:00,,,,,,,
2022-10-15,16:55:00,17:44:00,SV685,,44630,1,SMTR202210007619,2022-10-15 16:55:00,2022-10-15 17:44:00,,,,,,,
2022-10-15,19:17:00,20:24:00,SV685,,44630,1,SMTR202210007614,2022-10-15 19:17:00,2022-10-15 20:24:00,,,,,,,
2022-10-15,18:04:00,19:17:00,SV685,,44630,1,SMTR202210007609,2022-10-15 18:04:00,2022-10-15 19:17:00,,,,,,,
2022-10-15,14:12:00,15:23:00,SV685,,44625,1,SMTR202210007601,2022-10-15 14:12:00,2022-10-15 15:23:00,,,,,,,
2022-10-15,23:43:00,23:59:00,SV685,,44615,1,SMTR202210007599,2022-10-15 23:43:00,2022-10-15 23:59:00,,,,,,,
2022-10-15,23:08:00,23:24:00,SV685,,44615,1,SMTR202210007594,2022-10-15 23:08:00,2022-10-15 23:24:00,,,,,,,
2022-10-15,21:50:00,22:09:00,SV685,,44615,1,SMTR202210007590,2022-10-15 21:50:00,2022-10-15 22:09:00,,,,,,,
2022-10-15,20:48:00,21:08:00,SV685,,44615,1,SMTR202210007581,2022-10-15 20:48:00,2022-10-15 21:08:00,,,,,,,
2022-10-15,19:28:00,20:02:00,SV685,,44615,1,SMTR202210007580,2022-10-15 19:28:00,2022-10-15 20:02:00,,,,,,,
2022-10-15,16:59:00,17:33:00,SV685,,44615,1,SMTR202210007577,2022-10-15 16:59:00,2022-10-15 17:33:00,,,,,,,
2022-10-15,15:48:00,16:22:00,SV685,,44615,1,SMTR202210007574,2022-10-15 15:48:00,2022-10-15 16:22:00,,,,,,,
2022-10-15,14:41:00,15:17:00,SV685,,44582,1,SMTR202210007572,2022-10-15 14:41:00,2022-10-15 15:17:00,,,,,,,
2022-10-15,13:26:00,14:05:00,SV685,,44582,1,SMTR202210007570,2022-10-15 13:26:00,2022-10-15 14:05:00,,,,,,,
2022-10-15,11:55:00,12:42:00,SV685,,44675,1,SMTR202210007566,2022-10-15 11:55:00,2022-10-15 12:42:00,,,,,,,
2022-10-15,14:03:00,15:01:00,SV685,,44674,1,SMTR202210007563,2022-10-15 14:03:00,2022-10-15 15:01:00,,,,,,,
2022-10-15,12:46:00,13:33:00,SV685,,44648,1,SMTR202210007561,2022-10-15 12:46:00,2022-10-15 13:33:00,,,,,,,
2022-10-15,05:04:00,05:37:00,SV685,,44645,1,SMTR202210007558,2022-10-15 05:04:00,2022-10-15 05:37:00,,,,,,,
2022-10-15,12:32:00,13:55:00,928,,44682,1,SMTR202210007542,2022-10-15 12:32:00,2022-10-15 13:55:00,,,,,,,
2022-10-15,01:41:00,12:20:00,928,,44656,1,SMTR202210007539,2022-10-15 01:41:00,2022-10-15 12:20:00,,,,,,,
2022-10-15,05:12:00,06:22:00,783,,44629,1,SMTR202210007538,2022-10-15 05:12:00,2022-10-15 06:22:00,,,,,,,
2022-10-15,04:01:00,05:06:00,721,,44554,1,SMTR202210007536,2022-10-15 04:01:00,2022-10-15 05:06:00,,,,,,,
2022-10-15,23:58:00,01:09:00,712,,44530,1,SMTR202210007533,2022-10-15 23:58:00,2022-10-15 01:09:00,,,,,,,
2022-10-15,13:35:00,14:45:00,712,,44520,1,SMTR202210007532,2022-10-15 13:35:00,2022-10-15 14:45:00,,,,,,,
2022-10-15,12:59:00,15:00:00,709,,44530,1,SMTR202210007528,2022-10-15 12:59:00,2022-10-15 15:00:00,,,,,,,
2022-10-15,22:53:00,00:18:00,SV685,,44689,1,SMTR202210007525,2022-10-15 22:53:00,2022-10-15 00:18:00,,,,,,,
2022-10-15,22:14:00,00:15:00,SV685,,44689,1,SMTR202210007522,2022-10-15 22:14:00,2022-10-15 00:15:00,,,,,,,
2022-10-15,22:12:00,23:58:00,SV685,,44689,1,SMTR202210007519,2022-10-15 22:12:00,2022-10-15 23:58:00,,,,,,,
2022-10-15,22:42:00,00:20:00,SV685,,44689,1,SMTR202210007517,2022-10-15 22:42:00,2022-10-15 00:20:00,,,,,,,
2022-10-15,22:14:00,00:17:00,SV685,,44677,1,SMTR202210007514,2022-10-15 22:14:00,2022-10-15 00:17:00,,,,,,,
2022-10-15,22:13:00,00:17:00,SV685,,44677,1,SMTR202210007511,2022-10-15 22:13:00,2022-10-15 00:17:00,,,,,,,
2022-10-15,18:47:00,20:51:00,SV685,,44677,1,SMTR202210007510,2022-10-15 18:47:00,2022-10-15 20:51:00,,,,,,,
2022-10-15,22:38:00,00:21:00,SV685,,44677,1,SMTR202210007506,2022-10-15 22:38:00,2022-10-15 00:21:00,,,,,,,
2022-10-15,11:33:00,13:14:00,SV685,,44677,1,SMTR202210007505,2022-10-15 11:33:00,2022-10-15 13:14:00,,,,,,,
2022-10-15,16:05:00,17:07:00,SV685,,44674,1,SMTR202210007498,2022-10-15 16:05:00,2022-10-15 17:07:00,,,,,,,
2022-10-15,11:25:00,12:19:00,SV685,,44674,1,SMTR202210007497,2022-10-15 11:25:00,2022-10-15 12:19:00,,,,,,,
2022-10-15,12:20:00,13:30:00,SV685,,44671,1,SMTR202210007494,2022-10-15 12:20:00,2022-10-15 13:30:00,,,,,,,
2022-10-15,05:46:00,07:09:00,SV685,,44643,1,SMTR202210007489,2022-10-15 05:46:00,2022-10-15 07:09:00,,,,,,,
2022-10-15,22:51:00,00:05:00,SV685,,44643,1,SMTR202210007486,2022-10-15 22:51:00,2022-10-15 00:05:00,,,,,,,
2022-10-15,10:31:00,12:17:00,SV685,,44642,1,SMTR202210007484,2022-10-15 10:31:00,2022-10-15 12:17:00,,,,,,,
2022-10-15,17:19:00,18:53:00,SV685,,44642,1,SMTR202210007480,2022-10-15 17:19:00,2022-10-15 18:53:00,,,,,,,
2022-10-15,09:10:00,09:42:00,SV685,,44628,1,SMTR202210007465,2022-10-15 09:10:00,2022-10-15 09:42:00,,,,,,,
2022-10-15,08:08:00,08:35:00,SV685,,44582,1,SMTR202210007462,2022-10-15 08:08:00,2022-10-15 08:35:00,,,,,,,
2022-10-15,05:42:00,06:11:00,SV685,,44582,1,SMTR202210007458,2022-10-15 05:42:00,2022-10-15 06:11:00,,,,,,,
2022-10-15,06:01:00,06:39:00,SV685,,44532,1,SMTR202210007456,2022-10-15 06:01:00,2022-10-15 06:39:00,,,,,,,
2022-10-15,06:30:00,07:54:00,SV685,,44529,1,SMTR202210007452,2022-10-15 06:30:00,2022-10-15 07:54:00,,,,,,,
2022-10-15,13:52:00,14:34:00,SV685,,44529,1,SMTR202210007447,2022-10-15 13:52:00,2022-10-15 14:34:00,,,,,,,
2022-10-15,17:01:00,17:42:00,SV685,,44648,1,SMTR202210007445,2022-10-15 17:01:00,2022-10-15 17:42:00,,,,,,,
2022-10-15,05:07:00,05:41:00,SV685,,44628,1,SMTR202210007439,2022-10-15 05:07:00,2022-10-15 05:41:00,,,,,,,
2022-10-15,15:51:00,17:13:00,SV685,,44582,1,SMTR202210007436,2022-10-15 15:51:00,2022-10-15 17:13:00,,,,,,,
2022-10-15,09:13:00,10:29:00,SV685,,44532,1,SMTR202210007433,2022-10-15 09:13:00,2022-10-15 10:29:00,,,,,,,
2022-10-15,07:58:00,09:09:00,415,,48145,1,SMTR202210007431,2022-10-15 07:58:00,2022-10-15 09:09:00,,,,,,,
2022-10-15,21:59:00,22:58:00,638,,44570,1,SMTR202210007430,2022-10-15 21:59:00,2022-10-15 22:58:00,,,,,,,
2022-10-15,21:00:00,21:58:00,415,,48119,1,SMTR202210007425,2022-10-15 21:00:00,2022-10-15 21:58:00,,,,,,,
2022-10-15,18:28:00,19:42:00,415,,48179,1,SMTR202210007413,2022-10-15 18:28:00,2022-10-15 19:42:00,,,,,,,
2022-10-15,07:51:00,09:02:00,415,,48115,1,SMTR202210007406,2022-10-15 07:51:00,2022-10-15 09:02:00,,,,,,,
2022-10-15,06:49:00,07:49:00,415,,48010,1,SMTR202210007401,2022-10-15 06:49:00,2022-10-15 07:49:00,,,,,,,
2022-10-15,18:27:00,19:54:00,415,,48140,1,SMTR202210007391,2022-10-15 18:27:00,2022-10-15 19:54:00,,,,,,,
2022-10-15,15:41:00,16:59:00,630,,10545,1,SMTR202210007163,2022-10-15 15:41:00,2022-10-15 16:59:00,,,,,,,
2022-10-15,12:45:00,14:07:00,133,,48052,1,SMTR202210006826,2022-10-15 12:45:00,2022-10-15 14:07:00,,,,,,,
